NewsId|ResponseId|RecordedDate|word_count|D1|D2|D3|D4|D5.3|Duration|IA_Q1|IA_Q2|IA_Q3|IA_Q4|IA_Q5|GQ1|GQ2|GQ3|GQ4|GQ5|QQ1|QQ2|QQ3|QQ4|QQ5|C35Q1|C35Q2|C35Q3|C35Q4|C35Q5|C4Q1|C4Q2|C4Q3|C4Q4|C4Q5|CLQ1|CLQ2|CLQ3|CLQ4|CLQ5|CSQ1|CSQ2|CSQ3|CSQ4|CSQ5|C35FSQ1|C35FSQ2|C35FSQ3|C35FSQ4|C35FSQ5|C4FSQ1|C4FSQ2|C4FSQ3|C4FSQ4|C4FSQ5|C35ZSQ1|C35ZSQ2|C35ZSQ3|C35ZSQ4|C35ZSQ5|C4ZSQ1|C4ZSQ2|C4ZSQ3|C4ZSQ4|C4ZSQ5|IA_Any|Q_block_number|tagged_order|orig_C35Q1|orig_C35Q2|orig_C35Q3|orig_C35Q4|orig_C35Q5
7242|R_3QS2ubKL34ItLFv|2024-01-29 15:23:12|277|07/03/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:20:22|True|True|False|False|False|{'alcala de guadaira', 'sevilla'}|2|{'0'}|{'2'}|{'4'}|['alcala']|1|1|4|3|['alcala de guadaira', ' sevilla']|2|1|5|4|['alcala de guadaira']|1|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|4|['alcala de guadaira', ' alcala']|2|1|5|4|['alcala de guadaira']|1|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|4|['alcala de guadaira']|1|1|4|1|True|3|1|['alcala de guadaira', ' sevilla']|2|1|4|4
7242|R_2qmO189r9IR4ajT|2024-02-29 15:02:44|277|30/01/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:31:51|True|True|False|False|False|{'alcala de guadaira', 'sevilla'}|2|{'0'}|{'2'}|{'4'}|['alcala de guadaira']|1|1|4|1|['alcala de guadaira', ' sevilla']|2|1|5|4|['alcala de guadaira']|1|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|4|['alcala de guadaira', ' madrid', ' 0', ' 0']|3|1|5|4|['alcala de guadaira']|1|1|4|1|['alcala de guadaira', ' sevilla']|2|1|4|4|['alcala de guadaira']|1|1|4|1|True|3|2|['alcala de guadaira', ' sevilla']|2|1|4|4
7313|R_2lPhnCC4188uyFX|2024-01-27 21:19:16|627|23/07/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:16:06|False|False|False|False|False|{'talavera de la reina'}|1|{'0'}|{'3'}|{'2'}|['talavera de la reina', ' madrid']|2|1|3|2|['talavera de la reina', ' toledo']|2|0|98|0|['talavera de la reina']|1|0|0|0|['talavera de la reina', ' madrid']|2|0|0|0|['talavera de la reina', ' toledo', ' madrid']|3|0|0|0|['talavera de la reina', ' toledo', ' madrid']|2|0|98|0|['talavera de la reina', ' madrid']|2|0|0|0|['talavera de la reina', ' toledo']|2|0|98|0|['talavera de la reina', ' madrid']|2|0|0|0|False|1|1|['talavera de la reina']|1|0|0|0
7313|R_32Sz0HaOJ9WgXdL|2024-02-16 16:36:17|627|28/10/2003|Hombre|Bachelor of Business Administration|Si||3 days 00:47:23|False|False|False|False|False|{'talavera de la reina'}|1|{'0'}|{'3'}|{'2'}|['toledo']|1|0|0|0|['talavera de la reina', ' toledo']|2|0|98|0|['talavera de la reina', ' madrid']|2|0|0|0|['talavera de la reina', ' madrid']|2|0|0|0|['talavera de la reina', ' toledo', ' madrid']|3|0|0|0|['talavera de la reina', ' madrid']|2|1|3|1|['talavera de la reina', ' madrid']|2|0|0|0|['talavera de la reina', ' toledo']|2|0|0|0|['talavera de la reina', ' madrid']|2|0|0|0|False|1|2|['talavera de la reina']|1|0|0|0
7353|R_25BLehYVeqX5cDZ|2024-01-27 18:34:22|926|10/11/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:24:07|False|False|False|False|False|{'talavera de la reina', 'ciudad real', 'guadalajara', 'cuenca', 'toledo', 'albacete'}|6|{'1'}|{'98'}|{'1'}|['ciudad real', ' guadalajara', ' albacete', ' toledo', ' cuenca']|5|0|0|98|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|3|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|98|5|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|False|1|1|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|0
7353|R_2cZ6WHiNfdcu1cB|2024-02-11 20:09:19|926|02/10/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:10:52|False|False|False|False|False|{'talavera de la reina', 'ciudad real', 'guadalajara', 'cuenca', 'toledo', 'albacete'}|6|{'1'}|{'98'}|{'1'}|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|3|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|3|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|98|5|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara', ' talavera de la reina']|6|0|0|0|False|1|2|['toledo', ' ciudad real', ' albacete', ' cuenca', ' guadalajara']|5|0|0|0
7391|R_2g1oMk8scWdjgz1|2024-01-27 10:51:52|929|02/09/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:16:30|False|False|False|False|False|{'sevilla'}|1|{'0'}|{'2'}|{'98'}|['sevilla']|1|1|4|98|['sevilla']|1|1|3|1|['sevilla']|1|1|98|1|['sevilla']|1|0|0|0|['sevilla']|1|1|98|1|['sevilla']|1|1|3|1|['sevilla']|1|1|98|1|['sevilla']|1|1|3|1|['sevilla']|1|0|0|0|False|2|1|['sevilla']|1|1|3|1
7391|R_1bBHs9zm2i8pBcd|2024-02-21 14:16:17|929|01/12/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:22:08|False|False|False|False|False|{'sevilla'}|1|{'0'}|{'2'}|{'98'}|['sevilla']|1|1|98|98|['sevilla']|1|1|3|1|['sevilla']|1|1|98|1|['sevilla']|1|0|0|0|['sevilla']|1|1|98|1|['sevilla']|1|1|4|1|['sevilla']|1|1|98|1|['sevilla']|1|1|3|1|['sevilla']|1|0|0|0|False|2|2|['sevilla']|1|1|3|1
7453|R_8maD8KiGdMzKltU|2024-01-26 17:16:25|640|01/12/2005|Mujer|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:21:32|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|98|98|['ninguno']|99|99|99|99|['ninguno']|0|0|0|3|['ninguno']|0|0|0|3|['ninguno']|0|0|0|3|['ninguno']|0|99|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|3|False|3|1|['ninguno']|0|0|0|0
7453|R_5OnBY4sR0IDuHyp|2024-02-28 18:27:01|640|29/09/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:10:49|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|1|1|['ninguno']|99|99|99|99|['ninguno']|0|0|0|3|['ninguno']|0|0|0|3|['ninguno']|0|0|0|3|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|3|False|3|2|['ninguno']|0|0|0|0
7612|R_3lAk0AMmv9fVA2p|2024-02-09 13:10:42|133|19/10/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:09:27|False|False|False|False|False|{'san roque'}|1|{'0'}|{'0'}|{'0'}|['san roque']|1|0|0|0|['san roque']|1|0|3|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|3|0|['san roque']|1|0|0|0|False|2|1|['san roque']|1|0|3|0
7612|R_2OZlF6EBDpFbfxc|2024-04-19 11:13:57|133|14/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:08:22|False|False|False|False|False|{'san roque'}|1|{'0'}|{'0'}|{'0'}|['san roque']|1|0|0|0|['san roque']|1|0|3|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|0|0|['san roque']|1|0|3|0|['san roque']|1|0|0|0|['san roque']|1|0|3|0|['san roque']|1|0|0|0|False|2|2|['san roque']|1|0|3|0
7635|R_8GczQvyEOJmouPU|2024-02-02 11:03:09|415|24/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:07:50|False|False|False|False|False|{'los barrios'}|1|{'1'}|{'4', '1'}|{'1'}|['los barrios']|1|1|4|1|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|['los barrios']|1|1|4|1|['los barrios']|1|1|4|2|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|False|1|1|['los barrios']|1|1|4|1
7635|R_5vYCyUagn1PpYhO|2024-02-15 18:02:27|415|09/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:13:45|False|False|False|False|False|{'los barrios'}|1|{'1'}|{'4', '1'}|{'1'}|['los barrios']|1|1|1|3|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|['los barrios']|1|1|4|1|['los barrios']|1|1|4|2|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|['los barrios']|1|1|4|2|['los barrios']|1|1|4|1|False|1|2|['los barrios']|1|1|4|1
7695|R_4q4B7dhVpYIdKjZ|2024-01-26 12:41:39|110|27/05/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:06:08|False|False|True|True|True|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|2|['ninguno']|99|1|1|3|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|99|1|1|98|['ninguno']|0|1|1|1|['ninguno']|0|1|5|3|['ninguno']|0|1|1|1|True|1|1|['ninguno']|0|1|5|3
7695|R_3U7CEc7QqjHyq9H|2024-02-15 09:59:14|110|01/10/2004|Mujer|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:14:54|False|False|True|True|True|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|1|['ninguno']|99|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|99|1|1|3|['ninguno']|0|1|1|1|['ninguno']|99|1|1|3|['ninguno']|0|1|1|1|True|1|2|['ninguno']|0|1|5|3
7755|R_2hT2c0PvMA5gMKV|2024-02-05 17:40:14|384|15/11/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:08:54|False|False|False|False|False|{'elche'}|1|{'0'}|{'0'}|{'0'}|['catalunya']|0|1|2|4|['elche']|1|0|2|1|['elche']|1|0|0|0|['elche']|1|0|0|0|['elche']|1|0|0|0|['elche']|1|0|98|0|['elche']|1|0|0|0|['elche']|1|0|2|0|['elche']|1|0|0|0|False|3|1|['elche']|1|0|4|0
7755|R_3tJh6do3aFIMsF3|2024-02-18 13:12:30|384|04/10/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:08:03|False|False|False|False|False|{'elche'}|1|{'0'}|{'0'}|{'0'}|['elche', ' vinalopo']|2|99|99|0|['elche']|1|0|2|1|['elche']|1|0|0|0|['elche']|1|0|0|0|['elche']|1|0|0|0|['elche']|1|0|2|0|['elche']|1|0|0|0|['elche']|1|0|2|0|['elche']|1|0|0|0|False|3|2|['elche']|1|0|4|0
7835|R_28JkLmc5i61P3Mt|2024-02-05 18:53:59|479|05/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:11:39|False|False|False|True|True|{'ninguno'}|0|{'1'}|{'5', '3', '1'}|{'5', '2', '1'}|['ninguno']|0|0|99|99|['jerez']|1|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['jerez de la frontera']|1|1|1|1|['ninguno']|0|1|1|1|['jerez']|1|1|1|1|['ninguno']|0|1|1|1|True|3|1|['jerez']|1|1|2|1
7835|R_2BgGm6w8tjeROvv|2024-02-22 09:40:30|479|01/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:13:44|False|False|False|True|True|{'ninguno'}|0|{'1'}|{'5', '3', '1'}|{'5', '2', '1'}|['ninguno']|0|0|5|5|['jerez']|1|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['jerez de la frontera']|1|1|98|1|['ninguno']|0|1|5|1|['jerez']|1|1|1|1|['ninguno']|0|1|1|1|True|3|2|['jerez']|1|1|2|1
8199|R_237MAicKlpfDwBP|2024-01-29 11:22:25|164|13/08/2004|Mujer|Bachelor in Transformational Leadership and Social Impact|No|Más de 10 años|0 days 00:27:26|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|3|['ninguno']|0|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|1|2|0|['ninguno']|0|0|0|0|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|False|2|1|['ninguno']|0|0|0|0
8199|R_8p1BBGRhUUSo7WV|2024-02-23 12:22:36|164|22/10/2003|Mujer|Bachelor of Business Administration|No|Más de 2 años pero menos de 5 años|0 days 00:18:08|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|99|0|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|False|2|2|['ninguno']|0|0|0|0
8245|R_2g1oMk8scWdjgz1|2024-01-27 10:51:52|387|02/09/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:16:30|False|False|False|False|False|{'cordoba'}|1|{'1'}|{'1'}|{'1'}|['cordoba ']|1|1|1|5|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|2|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|False|3|1|['cordoba']|1|1|1|2
8245|R_7k6wSzrEcYQkclQ|2024-02-13 17:03:28|387|30/12/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:12:18|False|False|False|False|False|{'cordoba'}|1|{'1'}|{'1'}|{'1'}|['ninguno']|0|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|2|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|False|3|2|['cordoba']|1|1|1|2
8337|R_2KshwDo4DO1bVA8|2024-01-27 17:11:57|145|10/11/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:22:21|False|False|False|False|False|{'cordoba'}|1|{'0'}|{'0'}|{'0'}|['cordoba']|1|1|4|6|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|1|3|2|['cordoba']|1|0|0|0|False|1|1|['cordoba']|1|1|3|3
8337|R_2bH4dVgKpgZ4Gkq|2024-02-10 12:24:29|145|31/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:52:52|False|False|False|False|False|{'cordoba'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|0|0|0|['cordoba']|1|1|3|2|['cordoba']|1|0|0|0|False|1|2|['cordoba']|1|1|3|3
8435|R_2cSKgpflMeRzs7d|2024-01-28 11:14:56|507|15/05/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:17:01|False|False|False|True|True|{'cruces', 'silleda'}|2|{'1'}|{'3'}|{'5', '2'}|['silleda']|1|1|4|1|['silleda', ' cruces']|2|1|1|1|['silleda', ' cruces']|2|1|1|2|['silleda', ' cruces']|2|1|1|2|['silleda', ' cruces']|2|1|1|2|['silleda']|1|1|0|0|['silleda', ' cruces']|2|1|1|2|['silleda']|1|1|1|2|['silleda', ' cruces']|2|1|4|2|True|3|1|['silleda']|1|1|2|0
8435|R_2cZ6WHiNfdcu1cB|2024-02-11 20:09:19|507|02/10/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:10:52|False|False|False|True|True|{'cruces', 'silleda'}|2|{'1'}|{'3'}|{'5', '2'}|['ninguno']|0|0|0|0|['silleda', ' cruces']|2|1|1|1|['silleda', ' cruces']|2|1|1|2|['silleda', ' cruces']|2|1|1|2|['silleda', ' cruces']|2|1|1|2|['silleda']|1|1|2|0|['silleda', ' cruces']|2|1|1|2|['silleda']|1|1|1|2|['silleda', ' cruces']|2|1|4|2|True|3|2|['silleda']|1|1|2|0
8790|R_2jVdCPrBeczXoYs|2024-01-26 13:08:05|159|24/06/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:07:11|False|False|False|False|False|{'as pontes'}|1|{'0'}|{'0'}|{'0'}|['1']|1|0|0|0|['as pontes']|1|1|3|0|['as pontes']|1|0|0|0|['as pontes']|1|0|0|0|['as pontes']|1|0|0|0|['as pontes']|1|0|98|0|['as pontes']|1|0|0|0|['as pontes']|1|0|3|0|['as pontes']|1|0|0|0|False|2|1|['as pontes']|1|0|3|0
8790|R_2J5gFPN5cZAPmKa|2024-02-21 13:20:29|159|14/08/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:10:01|False|False|False|False|False|{'as pontes'}|1|{'0'}|{'0'}|{'0'}|['ninguno ']|0|0|3|5|['as pontes']|1|1|3|0|['as pontes']|1|0|0|0|['as pontes']|1|0|0|0|['as pontes']|1|0|0|0|['as pontes']|1|0|3|0|['as pontes']|1|0|0|0|['as pontes']|1|0|3|0|['as pontes']|1|0|0|0|False|2|2|['as pontes']|1|0|3|0
8998|R_2vwNpK4oQFhnOTL|2024-02-02 13:37:02|489|27/11/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:33:27|True|True|False|False|False|{'ferrol', 'viveiro'}|2|{'1'}|{'4', '3', '1'}|{'2', '1'}|['viveiro']|1|1|98|98|['viveiro', ' ferrol']|2|1|4|2|['viveiro', ' ferrol']|2|1|4|1|['viveiro', ' ferrol']|2|1|4|2|['viveiro', ' ferrol']|2|1|4|1|['viveiro']|1|1|3|0|['viveiro', ' ferrol']|2|1|4|1|['viveiro', ' ferrol']|2|1|1|2|['viveiro', ' ferrol']|2|1|4|1|True|2|1|['viveiro', ' concello de ferrol']|2|1|4|2
8998|R_51bgt0VemAGQUlg|2024-02-17 21:18:04|489|24/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:28:16|True|True|False|False|False|{'ferrol', 'viveiro'}|2|{'1'}|{'4', '3', '1'}|{'2', '1'}|['viveiro', ' ferrol']|2|1|4|1|['viveiro', ' ferrol']|2|1|4|2|['viveiro', ' ferrol']|2|1|4|1|['viveiro', ' ferrol']|2|1|4|2|['viveiro', ' ferrol']|2|1|4|1|['viveiro']|1|1|4|2|['viveiro', ' ferrol']|2|1|4|1|['viveiro', ' ferrol']|2|1|1|2|['viveiro', ' ferrol']|2|1|4|1|True|2|2|['viveiro', ' concello de ferrol']|2|1|4|2
9203|R_2vwNpK4oQFhnOTL|2024-02-02 13:37:02|108|27/11/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:33:27|False|False|False|False|False|{'cospeito'}|1|{'0'}|{'0'}|{'0'}|['cospeito']|1|1|98|1|['cospeito']|1|1|1|1|['cospeito']|1|1|98|2|['cospeito']|1|1|1|2|['cospeito']|1|1|1|2|['cospeito']|1|1|1|2|['cospeito']|1|1|98|2|['cospeito']|1|1|1|1|['cospeito']|1|1|98|2|False|1|1|['cospeito']|1|1|1|1
9203|R_2dvoYgF6z4DotMH|2024-02-19 11:30:35|108|11/03/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:06:49|False|False|False|False|False|{'cospeito'}|1|{'0'}|{'0'}|{'0'}|['cospeito']|1|0|0|0|['cospeito']|1|1|1|1|['cospeito']|1|1|98|2|['cospeito']|1|1|1|2|['cospeito']|1|1|1|2|['cospeito']|1|1|0|2|['cospeito']|1|1|98|2|['cospeito']|1|1|1|1|['cospeito']|1|1|98|2|False|1|2|['cospeito']|1|1|1|1
9274|R_6sYKoCJsqUrrPgz|2024-01-26 19:25:50|133|03/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:17:43|False|False|False|False|False|{'os blancos (ourense)'}|1|{'0'}|{'0'}|{'0'}|['os blancos ']|1|0|3|3|['os blancos']|1|0|3|1|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|1|3|1|['os blancos']|1|0|0|0|False|1|1|['os blancos']|1|0|3|0
9274|R_51bgt0VemAGQUlg|2024-02-17 21:18:04|133|24/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:28:16|False|False|False|False|False|{'os blancos (ourense)'}|1|{'0'}|{'0'}|{'0'}|['os blancos']|1|1|98|0|['os blancos']|1|1|3|1|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|0|0|0|['os blancos']|1|1|3|1|['os blancos']|1|0|0|0|False|1|2|['os blancos']|1|0|3|0
9307|R_2NKx2luT6Wdwvyg|2024-01-29 12:41:19|251|02/06/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:34:12|False|False|False|False|False|{'ourense', 'xinzo de limia'}|2|{'0'}|{'0'}|{'0'}|['xinzo']|1|1|98|1|['xinzo', ' ourense']|2|1|0|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|0|1|['xinzo', ' ourense']|2|1|98|1|False|2|1|['xinzo']|1|1|0|1
9307|R_4iaq1NhDyJGrwde|2024-02-23 14:25:08|251|06/07/2003|Mujer|Bachelor of Business Administration|Si||0 days 03:26:05|False|False|False|False|False|{'ourense', 'xinzo de limia'}|2|{'0'}|{'0'}|{'0'}|['xinzo']|1|1|99|99|['xinzo', ' ourense']|2|1|0|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|0|1|['xinzo', ' ourense']|2|1|98|1|['xinzo', ' ourense']|2|1|0|1|['xinzo', ' ourense']|2|1|98|1|False|2|2|['xinzo']|1|1|0|1
9317|R_8maD8KiGdMzKltU|2024-01-26 17:16:25|78|01/12/2005|Mujer|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:21:32|False|False|False|False|False|{'malpica'}|1|{'0'}|{'0'}|{'0'}|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|3|0|['malpica']|1|0|0|0|False|2|1|['malpica']|1|0|0|0
9317|R_4MSPHjDz8bdwWLe|2024-02-12 22:14:16|78|19/12/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:06:27|False|False|False|False|False|{'malpica'}|1|{'0'}|{'0'}|{'0'}|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|['malpica']|1|0|0|0|False|2|2|['malpica']|1|0|0|0
9467|R_81jaFnSAEt1TQ0i|2024-01-26 16:36:41|546|28/10/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:19:47|False|False|False|True|False|{'lorca'}|1|{'1'}|{'5', '1'}|{'1'}|['murcia', ' lorca']|2|1|3|1|['lorca']|1|1|1|1|['lorca', ' murcia']|2|1|5|1|['lorca', ' murcia']|2|1|1|1|['lorca', ' murcia']|2|1|5|1|['lorca', ' 0']|1|1|99|1|['lorca']|1|1|5|1|['lorca', ' murcia']|2|1|1|1|['lorca', ' murcia']|2|1|5|1|True|1|1|['lorca']|1|1|5|3
9467|R_2LjbVdhg2pchoqZ|2024-04-19 11:06:50|546|14/07/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:20:18|False|False|False|True|False|{'lorca'}|1|{'1'}|{'5', '1'}|{'1'}|['lorca']|1|1|5|1|['lorca']|1|1|1|1|['lorca', ' murcia']|2|1|5|1|['lorca', ' murcia']|2|1|1|1|['lorca', ' murcia']|2|1|5|1|['lorca']|1|1|98|2|['lorca']|1|1|5|1|['lorca', ' murcia']|2|1|1|1|['lorca', ' murcia']|2|1|5|1|True|1|2|['lorca']|1|1|5|3
9627|R_2lPhnCC4188uyFX|2024-01-27 21:19:16|491|23/07/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:16:06|False|False|False|False|False|{'luanco'}|1|{'1'}|{'1'}|{'1'}|['luanco ']|1|1|98|3|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['99']|0|1|4|1|['luanco']|1|1|1|1|['99']|99|1|1|1|['luanco']|1|1|5|1|False|3|1|['luanco']|1|1|5|1
9627|R_5dK6Wj3A4AdswZm|2024-02-23 11:59:52|491|18/01/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:29:11|False|False|False|False|False|{'luanco'}|1|{'1'}|{'1'}|{'1'}|['luanco']|1|1|5|5|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|2|1|['luanco']|1|1|1|1|['luanco']|1|1|1|1|['luanco']|1|1|5|1|False|3|2|['luanco']|1|1|5|1
